p-variable	slope	adjusted.p-variable
Bombella	0.600528820312334	-0.869546183227772	0.734863449727308
Bordetella	0.00950679171549611	2.92363514911315	0.0451121619454938
Borrelia	0.886638169889907	-0.161484283892685	0.926378472559843
Borreliella	0.826976422524097	-0.260109072368234	0.894106541723024
Bosea	0.000231291184160337	4.34382706250273	0.00967687599687327
Boseongicola	0.00746516277704651	4.10400364043746	0.0397902746738088
Botrytis	0.539793332148599	0.522331662070471	0.682124856658906
Brachybacterium	0.0193077089620458	3.06793775615309	0.0675360533237134
Brachyspira	0.578767941291575	-0.59575786377209	0.716672439588898
Bradymonas	0.000281332774383524	5.09585450055574	0.00967687599687327
Bradyrhizobium	0.00965003818145829	2.8081267776031	0.0452629406116667
Bremerella	0.121845429431875	1.98997090985841	0.245313497754489
Brenneria	0.281917360527682	0.823467702415405	0.43897806231979
Breoghania	0.00852914128665109	4.34170846589197	0.0427227769870505
Brevefilum	0.169383355793186	2.14233027394338	0.308864606013233
Brevibacillus	0.609035338011668	0.426106681852842	0.741996898984179
Brevibacterium	0.0458971858119937	2.25769235896311	0.118376443486213
Brevirhabdus	0.12423239751775	2.14354625240785	0.249214085732229
Brevundimonas	0.00882080720851352	2.60964947187416	0.043782590376923
Brochothrix	0.426575949636485	-0.867388165452687	0.583864859461296
Brucella	0.00955342022242714	3.57096668131915	0.0451121619454938
Buchnera	0.657970209926017	-0.452635105641453	0.779043196178631
Burkholderia	0.0334882579769166	2.2911471421557	0.0953612551637197
Buttiauxella	0.513902452077736	0.804502634610104	0.65689452559975
Butyricimonas	0.00270696407402787	5.27250953024403	0.0233247733425303
Butyrivibrio	0.297150825274596	-0.907466859098563	0.456289771405035
Bythopirellula	0.00997557881719877	3.72995263506905	0.0460816321472265
Caballeronia	0.0244320742104607	2.79216514151413	0.0785501126251256
Caldanaerobacter	0.514439738334359	-0.725952420959281	0.657076255645191
Caldicellulosiruptor	0.443025074206422	-0.734350490311665	0.597922730329108
Caldilinea	0.213955346087982	1.80848434255861	0.361593232260481
Caldimicrobium	0.208164158439655	1.48035008615226	0.355783140272504
Caldisphaera	0.165220025794263	-2.27727408169803	0.302933740789261
Calditerrivibrio	0.624308106014924	-0.658872973273791	0.753975584824124
Caldithrix	0.215709064121225	1.560345546898	0.363449010773655
Caloramator	0.201611820019535	-1.29405496890509	0.351079012243442
Caloranaerobacter	0.188858084491553	1.46409005208737	0.333331349526541
Calothrix	0.998687207453183	0.00133941465475086	0.998687207453183
Caminibacter	0.710705502181291	-0.415113414940538	0.815763943965811
Campylobacter	0.884939307834472	-0.210091086152583	0.926151081767606
Candida	0.0578628175523297	-2.19459341945986	0.13986317672896
Candidatus Accumulibacter	0.0142014778840269	3.00829532950459	0.0574628026887223
Candidatus Amoebophilus	0.865865325029379	-0.261467113281594	0.91431431389357
Candidatus Aquiluna	0.036625482895787	2.7640525385447	0.101176375507797
Candidatus Arthromitus	0.734145603322827	-0.379917623902307	0.833937252954823
Candidatus Atelocyanobacterium	0.332409523458111	1.45480751335109	0.49356878349182
Candidatus Azobacteroides	0.663759885025844	-0.579386932534124	0.78452927419899
Candidatus Bipolaricaulis	0.00262796840115674	4.55802606247295	0.0229637689332512
Candidatus Blochmannia	0.13146648641422	-1.57704285109661	0.26058255888778
Candidatus Cardinium	0.777058171523283	-0.340304504127816	0.864958326133346
Candidatus Carsonella	0.260809075476015	2.04917535983242	0.415445874058058
Candidatus Cloacimonas	0.640786347420018	0.639663621910319	0.765654750971632
Candidatus Cyclonatronum	0.10167133328131	2.56322064333335	0.214567801074643
Candidatus Cytomitobacter	0.310958223619685	-1.42350975890338	0.471897974306249
Candidatus Deianiraea	0.556355074723584	0.715988433560522	0.698257966533129
Candidatus Desulforudis	0.0071182604291346	3.70475382637656	0.0388120232578716
Candidatus Endolissoclinum	0.985605700699889	0.0247992047302212	0.990968730510227
Candidatus Fukatsuia	0.308391374377537	1.47641218647854	0.469217617191075
Candidatus Gullanella	0.684980090495141	0.492942709454406	0.797200824868588
Candidatus Hamiltonella	0.154416407242708	1.86674645901028	0.28853312948834
Candidatus Hepatoplasma	0.835981657345935	-0.259520676761186	0.896254495822977
Candidatus Ishikawaella	0.50457961164347	1.11519943163588	0.649803797199468
Candidatus Izimaplasma	0.834986718747499	0.304250924271778	0.895859944049736
Candidatus Kinetoplastibacterium	0.927426087784678	0.111717245965034	0.953219767605636
Candidatus Koribacter	0.00943817414803237	4.36335295883402	0.0451025391039593
Candidatus Kuenenia	0.411855947456383	0.882709437871912	0.571716561452391
Candidatus Methanomethylophilus	0.00149110507170247	5.4772733484594	0.0165519898793101
Candidatus Methanoplasma	0.0750897991424857	-2.41555539076681	0.171450006110506
Candidatus Methylopumilus	0.456652839429384	-0.810844607649736	0.610952270290479
Candidatus Methylospira	0.220614740083545	1.46579060566937	0.369841041087636
Candidatus Midichloria	0.892650770132432	0.194057477030926	0.930707354689803
